start,end,version,power,asset_id,start_time_utc,version_time_utc
1749349800.0,1749350700.0,1749332700.0,0.0,SOL-DE-001,2025-06-08 02:30:00+00:00,2025-06-07 21:45:00+00:00
1749350700.0,1749351600.0,1749332700.0,0.0,SOL-DE-001,2025-06-08 02:45:00+00:00,2025-06-07 21:45:00+00:00
1749351600.0,1749352500.0,1749332700.0,0.0,SOL-DE-001,2025-06-08 03:00:00+00:00,2025-06-07 21:45:00+00:00
1749352500.0,1749353400.0,1749332700.0,0.0,SOL-DE-001,2025-06-08 03:15:00+00:00,2025-06-07 21:45:00+00:00
1749353400.0,1749354300.0,1749332700.0,0.0,SOL-DE-001,2025-06-08 03:30:00+00:00,2025-06-07 21:45:00+00:00
1749354300.0,1749355200.0,1749332700.0,0.0,SOL-DE-001,2025-06-08 03:45:00+00:00,2025-06-07 21:45:00+00:00
1749355200.0,1749356100.0,1749332700.0,0.0,SOL-DE-001,2025-06-08 04:00:00+00:00,2025-06-07 21:45:00+00:00
1749356100.0,1749357000.0,1749332700.0,0.0,SOL-DE-001,2025-06-08 04:15:00+00:00,2025-06-07 21:45:00+00:00
1749357000.0,1749357900.0,1749332700.0,0.0,SOL-DE-001,2025-06-08 04:30:00+00:00,2025-06-07 21:45:00+00:00
1749357900.0,1749358800.0,1749332700.0,0.0,SOL-DE-001,2025-06-08 04:45:00+00:00,2025-06-07 21:45:00+00:00
1749358800.0,1749359700.0,1749332700.0,0.0,SOL-DE-001,2025-06-08 05:00:00+00:00,2025-06-07 21:45:00+00:00
1749359700.0,1749360600.0,1749332700.0,0.9574267086733813,SOL-DE-001,2025-06-08 05:15:00+00:00,2025-06-07 21:45:00+00:00
1749360600.0,1749361500.0,1749332700.0,6.0443479034387035,SOL-DE-001,2025-06-08 05:30:00+00:00,2025-06-07 21:45:00+00:00
1749361500.0,1749362400.0,1749332700.0,14.358166505862942,SOL-DE-001,2025-06-08 05:45:00+00:00,2025-06-07 21:45:00+00:00
1749362400.0,1749363300.0,1749332700.0,23.86469681387517,SOL-DE-001,2025-06-08 06:00:00+00:00,2025-06-07 21:45:00+00:00
1749363300.0,1749364200.0,1749332700.0,36.059995773628636,SOL-DE-001,2025-06-08 06:15:00+00:00,2025-06-07 21:45:00+00:00
1749364200.0,1749365100.0,1749332700.0,49.74942573658381,SOL-DE-001,2025-06-08 06:30:00+00:00,2025-06-07 21:45:00+00:00
1749365100.0,1749366000.0,1749332700.0,63.53402636084224,SOL-DE-001,2025-06-08 06:45:00+00:00,2025-06-07 21:45:00+00:00
1749366000.0,1749366900.0,1749332700.0,85.5941147802819,SOL-DE-001,2025-06-08 07:00:00+00:00,2025-06-07 21:45:00+00:00
1749366900.0,1749367800.0,1749332700.0,121.21940620673537,SOL-DE-001,2025-06-08 07:15:00+00:00,2025-06-07 21:45:00+00:00
1749367800.0,1749368700.0,1749332700.0,164.20593734624234,SOL-DE-001,2025-06-08 07:30:00+00:00,2025-06-07 21:45:00+00:00
1749368700.0,1749369600.0,1749332700.0,212.35151765189156,SOL-DE-001,2025-06-08 07:45:00+00:00,2025-06-07 21:45:00+00:00
1749369600.0,1749370500.0,1749332700.0,267.53122828078233,SOL-DE-001,2025-06-08 08:00:00+00:00,2025-06-07 21:45:00+00:00
1749370500.0,1749371400.0,1749332700.0,330.8455986369134,SOL-DE-001,2025-06-08 08:15:00+00:00,2025-06-07 21:45:00+00:00
1749371400.0,1749372300.0,1749332700.0,402.0281848538101,SOL-DE-001,2025-06-08 08:30:00+00:00,2025-06-07 21:45:00+00:00
1749372300.0,1749373200.0,1749332700.0,469.2656529766686,SOL-DE-001,2025-06-08 08:45:00+00:00,2025-06-07 21:45:00+00:00
1749373200.0,1749374100.0,1749332700.0,519.9914256257922,SOL-DE-001,2025-06-08 09:00:00+00:00,2025-06-07 21:45:00+00:00
1749374100.0,1749375000.0,1749332700.0,558.7929243454219,SOL-DE-001,2025-06-08 09:15:00+00:00,2025-06-07 21:45:00+00:00
1749375000.0,1749375900.0,1749332700.0,592.2518484575548,SOL-DE-001,2025-06-08 09:30:00+00:00,2025-06-07 21:45:00+00:00
1749375900.0,1749376800.0,1749332700.0,623.6278793396078,SOL-DE-001,2025-06-08 09:45:00+00:00,2025-06-07 21:45:00+00:00
1749376800.0,1749377700.0,1749332700.0,652.5765844031685,SOL-DE-001,2025-06-08 10:00:00+00:00,2025-06-07 21:45:00+00:00
1749377700.0,1749378600.0,1749332700.0,681.9801729883213,SOL-DE-001,2025-06-08 10:15:00+00:00,2025-06-07 21:45:00+00:00
1749378600.0,1749379500.0,1749332700.0,718.5626005909844,SOL-DE-001,2025-06-08 10:30:00+00:00,2025-06-07 21:45:00+00:00
1749379500.0,1749380400.0,1749332700.0,758.6957017700258,SOL-DE-001,2025-06-08 10:45:00+00:00,2025-06-07 21:45:00+00:00
1749380400.0,1749381300.0,1749332700.0,800.9903822079174,SOL-DE-001,2025-06-08 11:00:00+00:00,2025-06-07 21:45:00+00:00
1749381300.0,1749382200.0,1749332700.0,841.6011080852011,SOL-DE-001,2025-06-08 11:15:00+00:00,2025-06-07 21:45:00+00:00
1749382200.0,1749383100.0,1749332700.0,875.7431164205237,SOL-DE-001,2025-06-08 11:30:00+00:00,2025-06-07 21:45:00+00:00
1749383100.0,1749384000.0,1749332700.0,901.1144932731788,SOL-DE-001,2025-06-08 11:45:00+00:00,2025-06-07 21:45:00+00:00
1749384000.0,1749384900.0,1749332700.0,926.4858701258341,SOL-DE-001,2025-06-08 12:00:00+00:00,2025-06-07 21:45:00+00:00
1749384900.0,1749385800.0,1749332700.0,945.057907331592,SOL-DE-001,2025-06-08 12:15:00+00:00,2025-06-07 21:45:00+00:00
1749385800.0,1749386700.0,1749332700.0,957.6479202171921,SOL-DE-001,2025-06-08 12:30:00+00:00,2025-06-07 21:45:00+00:00
1749386700.0,1749387600.0,1749332700.0,963.6935049828431,SOL-DE-001,2025-06-08 12:45:00+00:00,2025-06-07 21:45:00+00:00
1749387600.0,1749388500.0,1749332700.0,964.9239870619317,SOL-DE-001,2025-06-08 13:00:00+00:00,2025-06-07 21:45:00+00:00
1749388500.0,1749389400.0,1749332700.0,958.4538904563832,SOL-DE-001,2025-06-08 13:15:00+00:00,2025-06-07 21:45:00+00:00
1749389400.0,1749390300.0,1749332700.0,952.1844179876579,SOL-DE-001,2025-06-08 13:30:00+00:00,2025-06-07 21:45:00+00:00
1749390300.0,1749391200.0,1749332700.0,947.4856892566349,SOL-DE-001,2025-06-08 13:45:00+00:00,2025-06-07 21:45:00+00:00
1749391200.0,1749392100.0,1749332700.0,942.5667757230116,SOL-DE-001,2025-06-08 14:00:00+00:00,2025-06-07 21:45:00+00:00
1749392100.0,1749393000.0,1749332700.0,933.14347368736,SOL-DE-001,2025-06-08 14:15:00+00:00,2025-06-07 21:45:00+00:00
1749393000.0,1749393900.0,1749332700.0,923.7201716517083,SOL-DE-001,2025-06-08 14:30:00+00:00,2025-06-07 21:45:00+00:00
1749393900.0,1749394800.0,1749332700.0,894.0147911066557,SOL-DE-001,2025-06-08 14:45:00+00:00,2025-06-07 21:45:00+00:00
1749394800.0,1749395700.0,1749332700.0,855.5908237458785,SOL-DE-001,2025-06-08 15:00:00+00:00,2025-06-07 21:45:00+00:00
1749395700.0,1749396600.0,1749332700.0,808.1732833673609,SOL-DE-001,2025-06-08 15:15:00+00:00,2025-06-07 21:45:00+00:00
1749396600.0,1749397500.0,1749332700.0,754.4450819700372,SOL-DE-001,2025-06-08 15:30:00+00:00,2025-06-07 21:45:00+00:00
1749397500.0,1749398400.0,1749332700.0,694.7949164944797,SOL-DE-001,2025-06-08 15:45:00+00:00,2025-06-07 21:45:00+00:00
1749398400.0,1749399300.0,1749332700.0,628.906275673216,SOL-DE-001,2025-06-08 16:00:00+00:00,2025-06-07 21:45:00+00:00
1749399300.0,1749400200.0,1749332700.0,567.947835793024,SOL-DE-001,2025-06-08 16:15:00+00:00,2025-06-07 21:45:00+00:00
1749400200.0,1749401100.0,1749332700.0,516.9123526925698,SOL-DE-001,2025-06-08 16:30:00+00:00,2025-06-07 21:45:00+00:00
1749401100.0,1749402000.0,1749332700.0,474.9429698134318,SOL-DE-001,2025-06-08 16:45:00+00:00,2025-06-07 21:45:00+00:00
1749402000.0,1749402900.0,1749332700.0,438.4162887033822,SOL-DE-001,2025-06-08 17:00:00+00:00,2025-06-07 21:45:00+00:00
1749402900.0,1749403800.0,1749332700.0,400.40619696310705,SOL-DE-001,2025-06-08 17:15:00+00:00,2025-06-07 21:45:00+00:00
1749403800.0,1749404700.0,1749332700.0,355.93932214519515,SOL-DE-001,2025-06-08 17:30:00+00:00,2025-06-07 21:45:00+00:00
1749404700.0,1749405600.0,1749332700.0,307.7755503333182,SOL-DE-001,2025-06-08 17:45:00+00:00,2025-06-07 21:45:00+00:00
1749405600.0,1749406500.0,1749332700.0,259.73540532102174,SOL-DE-001,2025-06-08 18:00:00+00:00,2025-06-07 21:45:00+00:00
1749406500.0,1749407400.0,1749332700.0,214.17820271851235,SOL-DE-001,2025-06-08 18:15:00+00:00,2025-06-07 21:45:00+00:00
1749407400.0,1749408300.0,1749332700.0,176.12474515505536,SOL-DE-001,2025-06-08 18:30:00+00:00,2025-06-07 21:45:00+00:00
1749408300.0,1749409200.0,1749332700.0,144.50998071160222,SOL-DE-001,2025-06-08 18:45:00+00:00,2025-06-07 21:45:00+00:00
1749409200.0,1749410100.0,1749332700.0,116.53841875896163,SOL-DE-001,2025-06-08 19:00:00+00:00,2025-06-07 21:45:00+00:00
1749410100.0,1749411000.0,1749332700.0,92.51037053268861,SOL-DE-001,2025-06-08 19:15:00+00:00,2025-06-07 21:45:00+00:00
1749411000.0,1749411900.0,1749332700.0,73.23575048791345,SOL-DE-001,2025-06-08 19:30:00+00:00,2025-06-07 21:45:00+00:00
1749411900.0,1749412800.0,1749332700.0,57.77784318026668,SOL-DE-001,2025-06-08 19:45:00+00:00,2025-06-07 21:45:00+00:00
1749412800.0,1749413700.0,1749332700.0,43.9120894351774,SOL-DE-001,2025-06-08 20:00:00+00:00,2025-06-07 21:45:00+00:00
1749413700.0,1749414600.0,1749332700.0,30.09331295737412,SOL-DE-001,2025-06-08 20:15:00+00:00,2025-06-07 21:45:00+00:00
1749414600.0,1749415500.0,1749332700.0,18.57732363063975,SOL-DE-001,2025-06-08 20:30:00+00:00,2025-06-07 21:45:00+00:00
1749415500.0,1749416400.0,1749332700.0,9.830985710864926,SOL-DE-001,2025-06-08 20:45:00+00:00,2025-06-07 21:45:00+00:00
1749416400.0,1749417300.0,1749332700.0,2.8658203434788896,SOL-DE-001,2025-06-08 21:00:00+00:00,2025-06-07 21:45:00+00:00
1749417300.0,1749418200.0,1749332700.0,0.0,SOL-DE-001,2025-06-08 21:15:00+00:00,2025-06-07 21:45:00+00:00
1749418200.0,1749419100.0,1749332700.0,0.0,SOL-DE-001,2025-06-08 21:30:00+00:00,2025-06-07 21:45:00+00:00
1749419100.0,1749420000.0,1749332700.0,0.0,SOL-DE-001,2025-06-08 21:45:00+00:00,2025-06-07 21:45:00+00:00
1749420000.0,1749420900.0,1749332700.0,0.0,SOL-DE-001,2025-06-08 22:00:00+00:00,2025-06-07 21:45:00+00:00
1749420900.0,1749421800.0,1749332700.0,0.0,SOL-DE-001,2025-06-08 22:15:00+00:00,2025-06-07 21:45:00+00:00
1749421800.0,1749422700.0,1749332700.0,0.0,SOL-DE-001,2025-06-08 22:30:00+00:00,2025-06-07 21:45:00+00:00
1749422700.0,1749423600.0,1749332700.0,0.0,SOL-DE-001,2025-06-08 22:45:00+00:00,2025-06-07 21:45:00+00:00
1749423600.0,1749424500.0,1749332700.0,0.0,SOL-DE-001,2025-06-08 23:00:00+00:00,2025-06-07 21:45:00+00:00
1749424500.0,1749425400.0,1749332700.0,0.0,SOL-DE-001,2025-06-08 23:15:00+00:00,2025-06-07 21:45:00+00:00
1749425400.0,1749426300.0,1749332700.0,0.0,SOL-DE-001,2025-06-08 23:30:00+00:00,2025-06-07 21:45:00+00:00
1749426300.0,1749427200.0,1749332700.0,0.0,SOL-DE-001,2025-06-08 23:45:00+00:00,2025-06-07 21:45:00+00:00
1749427200.0,1749428100.0,1749332700.0,0.0,SOL-DE-001,2025-06-09 00:00:00+00:00,2025-06-07 21:45:00+00:00
1749428100.0,1749429000.0,1749332700.0,0.0,SOL-DE-001,2025-06-09 00:15:00+00:00,2025-06-07 21:45:00+00:00
1749429000.0,1749429900.0,1749332700.0,0.0,SOL-DE-001,2025-06-09 00:30:00+00:00,2025-06-07 21:45:00+00:00
1749429900.0,1749430800.0,1749332700.0,0.0,SOL-DE-001,2025-06-09 00:45:00+00:00,2025-06-07 21:45:00+00:00
1749430800.0,1749431700.0,1749332700.0,0.0,SOL-DE-001,2025-06-09 01:00:00+00:00,2025-06-07 21:45:00+00:00
1749431700.0,1749432600.0,1749332700.0,0.0,SOL-DE-001,2025-06-09 01:15:00+00:00,2025-06-07 21:45:00+00:00
1749432600.0,1749433500.0,1749332700.0,0.0,SOL-DE-001,2025-06-09 01:30:00+00:00,2025-06-07 21:45:00+00:00
1749433500.0,1749434400.0,1749332700.0,0.0,SOL-DE-001,2025-06-09 01:45:00+00:00,2025-06-07 21:45:00+00:00
1749434400.0,1749435300.0,1749332700.0,0.0,SOL-DE-001,2025-06-09 02:00:00+00:00,2025-06-07 21:45:00+00:00
1749435300.0,1749436200.0,1749332700.0,0.0,SOL-DE-001,2025-06-09 02:15:00+00:00,2025-06-07 21:45:00+00:00
1749436200.0,1749437100.0,1749332700.0,0.0,SOL-DE-001,2025-06-09 02:30:00+00:00,2025-06-07 21:45:00+00:00
1749437100.0,1749438000.0,1749332700.0,0.0,SOL-DE-001,2025-06-09 02:45:00+00:00,2025-06-07 21:45:00+00:00
1749438000.0,1749438900.0,1749332700.0,0.0,SOL-DE-001,2025-06-09 03:00:00+00:00,2025-06-07 21:45:00+00:00
1749438900.0,1749439800.0,1749332700.0,0.0,SOL-DE-001,2025-06-09 03:15:00+00:00,2025-06-07 21:45:00+00:00
1749439800.0,1749440700.0,1749332700.0,0.0,SOL-DE-001,2025-06-09 03:30:00+00:00,2025-06-07 21:45:00+00:00
1749440700.0,1749441600.0,1749332700.0,0.0,SOL-DE-001,2025-06-09 03:45:00+00:00,2025-06-07 21:45:00+00:00
1749441600.0,1749442500.0,1749332700.0,0.0,SOL-DE-001,2025-06-09 04:00:00+00:00,2025-06-07 21:45:00+00:00
1749442500.0,1749443400.0,1749332700.0,0.0,SOL-DE-001,2025-06-09 04:15:00+00:00,2025-06-07 21:45:00+00:00
1749443400.0,1749444300.0,1749332700.0,0.0,SOL-DE-001,2025-06-09 04:30:00+00:00,2025-06-07 21:45:00+00:00
1749444300.0,1749445200.0,1749332700.0,0.0,SOL-DE-001,2025-06-09 04:45:00+00:00,2025-06-07 21:45:00+00:00
1749445200.0,1749446100.0,1749332700.0,0.0,SOL-DE-001,2025-06-09 05:00:00+00:00,2025-06-07 21:45:00+00:00
1749446100.0,1749447000.0,1749332700.0,0.7317590042833493,SOL-DE-001,2025-06-09 05:15:00+00:00,2025-06-07 21:45:00+00:00
1749447000.0,1749447900.0,1749332700.0,5.358898761349214,SOL-DE-001,2025-06-09 05:30:00+00:00,2025-06-07 21:45:00+00:00
1749447900.0,1749448800.0,1749332700.0,13.70463580747215,SOL-DE-001,2025-06-09 05:45:00+00:00,2025-06-07 21:45:00+00:00
1749448800.0,1749449700.0,1749332700.0,24.47253898985255,SOL-DE-001,2025-06-09 06:00:00+00:00,2025-06-07 21:45:00+00:00
1749449700.0,1749450600.0,1749332700.0,39.38817275408516,SOL-DE-001,2025-06-09 06:15:00+00:00,2025-06-07 21:45:00+00:00
1749450600.0,1749451500.0,1749332700.0,56.35284664807401,SOL-DE-001,2025-06-09 06:30:00+00:00,2025-06-07 21:45:00+00:00
1749451500.0,1749452400.0,1749332700.0,72.5820848809274,SOL-DE-001,2025-06-09 06:45:00+00:00,2025-06-07 21:45:00+00:00
1749452400.0,1749453300.0,1749332700.0,94.64129848170015,SOL-DE-001,2025-06-09 07:00:00+00:00,2025-06-07 21:45:00+00:00
1749453300.0,1749454200.0,1749332700.0,126.78155227999395,SOL-DE-001,2025-06-09 07:15:00+00:00,2025-06-07 21:45:00+00:00
1749454200.0,1749455100.0,1749332700.0,163.2256438674969,SOL-DE-001,2025-06-09 07:30:00+00:00,2025-06-07 21:45:00+00:00
1749455100.0,1749456000.0,1749332700.0,203.37838753647844,SOL-DE-001,2025-06-09 07:45:00+00:00,2025-06-07 21:45:00+00:00
1749456000.0,1749456900.0,1749332700.0,249.72839590140217,SOL-DE-001,2025-06-09 08:00:00+00:00,2025-06-07 21:45:00+00:00
1749456900.0,1749457800.0,1749332700.0,303.3493926479455,SOL-DE-001,2025-06-09 08:15:00+00:00,2025-06-07 21:45:00+00:00
1749457800.0,1749458700.0,1749332700.0,364.4228320018113,SOL-DE-001,2025-06-09 08:30:00+00:00,2025-06-07 21:45:00+00:00
1749458700.0,1749459600.0,1749332700.0,426.3178622167198,SOL-DE-001,2025-06-09 08:45:00+00:00,2025-06-07 21:45:00+00:00
1749459600.0,1749460500.0,1749332700.0,471.8389856793436,SOL-DE-001,2025-06-09 09:00:00+00:00,2025-06-07 21:45:00+00:00
1749460500.0,1749461400.0,1749332700.0,504.97340605979934,SOL-DE-001,2025-06-09 09:15:00+00:00,2025-06-07 21:45:00+00:00
1749461400.0,1749462300.0,1749332700.0,535.4786790088341,SOL-DE-001,2025-06-09 09:30:00+00:00,2025-06-07 21:45:00+00:00
1749462300.0,1749463200.0,1749332700.0,566.9070103461474,SOL-DE-001,2025-06-09 09:45:00+00:00,2025-06-07 21:45:00+00:00
1749463200.0,1749464100.0,1749332700.0,597.0746658492827,SOL-DE-001,2025-06-09 10:00:00+00:00,2025-06-07 21:45:00+00:00
1749464100.0,1749465000.0,1749332700.0,631.6354462898964,SOL-DE-001,2025-06-09 10:15:00+00:00,2025-06-07 21:45:00+00:00
1749465000.0,1749465900.0,1749332700.0,670.8002339375814,SOL-DE-001,2025-06-09 10:30:00+00:00,2025-06-07 21:45:00+00:00
1749465900.0,1749466800.0,1749332700.0,704.3464659618145,SOL-DE-001,2025-06-09 10:45:00+00:00,2025-06-07 21:45:00+00:00
1749466800.0,1749467700.0,1749332700.0,735.2814321746578,SOL-DE-001,2025-06-09 11:00:00+00:00,2025-06-07 21:45:00+00:00
1749467700.0,1749468600.0,1749332700.0,764.2421899478451,SOL-DE-001,2025-06-09 11:15:00+00:00,2025-06-07 21:45:00+00:00
1749468600.0,1749469500.0,1749332700.0,791.0605200614398,SOL-DE-001,2025-06-09 11:30:00+00:00,2025-06-07 21:45:00+00:00
1749469500.0,1749470400.0,1749332700.0,814.7139956281867,SOL-DE-001,2025-06-09 11:45:00+00:00,2025-06-07 21:45:00+00:00
1749470400.0,1749471300.0,1749332700.0,838.3205174785049,SOL-DE-001,2025-06-09 12:00:00+00:00,2025-06-07 21:45:00+00:00
1749471300.0,1749472200.0,1749332700.0,857.3245280516428,SOL-DE-001,2025-06-09 12:15:00+00:00,2025-06-07 21:45:00+00:00
1749472200.0,1749473100.0,1749332700.0,872.2984034555557,SOL-DE-001,2025-06-09 12:30:00+00:00,2025-06-07 21:45:00+00:00
1749473100.0,1749474000.0,1749332700.0,883.4147404912494,SOL-DE-001,2025-06-09 12:45:00+00:00,2025-06-07 21:45:00+00:00
1749474000.0,1749474900.0,1749332700.0,891.0005638934417,SOL-DE-001,2025-06-09 13:00:00+00:00,2025-06-07 21:45:00+00:00
1749474900.0,1749475800.0,1749332700.0,893.1656132223092,SOL-DE-001,2025-06-09 13:15:00+00:00,2025-06-07 21:45:00+00:00
1749475800.0,1749476700.0,1749332700.0,889.7820077283592,SOL-DE-001,2025-06-09 13:30:00+00:00,2025-06-07 21:45:00+00:00
1749476700.0,1749477600.0,1749332700.0,889.0928168459844,SOL-DE-001,2025-06-09 13:45:00+00:00,2025-06-07 21:45:00+00:00
1749477600.0,1749478500.0,1749332700.0,888.5728176696044,SOL-DE-001,2025-06-09 14:00:00+00:00,2025-06-07 21:45:00+00:00
1749478500.0,1749479400.0,1749332700.0,882.6704956226023,SOL-DE-001,2025-06-09 14:15:00+00:00,2025-06-07 21:45:00+00:00
1749479400.0,1749480300.0,1749332700.0,876.7443240409685,SOL-DE-001,2025-06-09 14:30:00+00:00,2025-06-07 21:45:00+00:00
1749480300.0,1749481200.0,1749332700.0,846.3559629342576,SOL-DE-001,2025-06-09 14:45:00+00:00,2025-06-07 21:45:00+00:00
1749481200.0,1749482100.0,1749332700.0,807.5211837623788,SOL-DE-001,2025-06-09 15:00:00+00:00,2025-06-07 21:45:00+00:00
1749482100.0,1749483000.0,1749332700.0,765.9802262311143,SOL-DE-001,2025-06-09 15:15:00+00:00,2025-06-07 21:45:00+00:00
1749483000.0,1749483900.0,1749332700.0,726.7497930623633,SOL-DE-001,2025-06-09 15:30:00+00:00,2025-06-07 21:45:00+00:00
1749483900.0,1749484800.0,1749332700.0,678.6459978950272,SOL-DE-001,2025-06-09 15:45:00+00:00,2025-06-07 21:45:00+00:00
1749484800.0,1749485700.0,1749332700.0,623.4652526228017,SOL-DE-001,2025-06-09 16:00:00+00:00,2025-06-07 21:45:00+00:00
1749485700.0,1749486600.0,1749332700.0,571.7176311830669,SOL-DE-001,2025-06-09 16:15:00+00:00,2025-06-07 21:45:00+00:00
1749486600.0,1749487500.0,1749332700.0,527.6970309757972,SOL-DE-001,2025-06-09 16:30:00+00:00,2025-06-07 21:45:00+00:00
1749487500.0,1749488400.0,1749332700.0,489.9541766063713,SOL-DE-001,2025-06-09 16:45:00+00:00,2025-06-07 21:45:00+00:00
1749488400.0,1749489300.0,1749332700.0,454.6319724511371,SOL-DE-001,2025-06-09 17:00:00+00:00,2025-06-07 21:45:00+00:00
1749489300.0,1749490200.0,1749332700.0,417.966975965044,SOL-DE-001,2025-06-09 17:15:00+00:00,2025-06-07 21:45:00+00:00
1749490200.0,1749491100.0,1749332700.0,380.15842489910574,SOL-DE-001,2025-06-09 17:30:00+00:00,2025-06-07 21:45:00+00:00
1749491100.0,1749492000.0,1749332700.0,341.3840550360823,SOL-DE-001,2025-06-09 17:45:00+00:00,2025-06-07 21:45:00+00:00
1749492000.0,1749492900.0,1749332700.0,296.45097793141167,SOL-DE-001,2025-06-09 18:00:00+00:00,2025-06-07 21:45:00+00:00
1749492900.0,1749493800.0,1749332700.0,246.82890597163225,SOL-DE-001,2025-06-09 18:15:00+00:00,2025-06-07 21:45:00+00:00
1749493800.0,1749494700.0,1749332700.0,197.78284123190122,SOL-DE-001,2025-06-09 18:30:00+00:00,2025-06-07 21:45:00+00:00
1749494700.0,1749495600.0,1749332700.0,153.55233420244193,SOL-DE-001,2025-06-09 18:45:00+00:00,2025-06-07 21:45:00+00:00
1749495600.0,1749496500.0,1749332700.0,115.33615838397543,SOL-DE-001,2025-06-09 19:00:00+00:00,2025-06-07 21:45:00+00:00
1749496500.0,1749497400.0,1749332700.0,83.30925150310577,SOL-DE-001,2025-06-09 19:15:00+00:00,2025-06-07 21:45:00+00:00
1749497400.0,1749498300.0,1749332700.0,60.4065199559606,SOL-DE-001,2025-06-09 19:30:00+00:00,2025-06-07 21:45:00+00:00
1749498300.0,1749499200.0,1749332700.0,46.841646764310966,SOL-DE-001,2025-06-09 19:45:00+00:00,2025-06-07 21:45:00+00:00
1749499200.0,1749500100.0,1749332700.0,36.97597734948455,SOL-DE-001,2025-06-09 20:00:00+00:00,2025-06-07 21:45:00+00:00
1749500100.0,1749501000.0,1749332700.0,26.7279089665756,SOL-DE-001,2025-06-09 20:15:00+00:00,2025-06-07 21:45:00+00:00
1749501000.0,1749501900.0,1749332700.0,17.9194335122401,SOL-DE-001,2025-06-09 20:30:00+00:00,2025-06-07 21:45:00+00:00
1749501900.0,1749502800.0,1749332700.0,10.362538845643325,SOL-DE-001,2025-06-09 20:45:00+00:00,2025-06-07 21:45:00+00:00
1749502800.0,1749503700.0,1749332700.0,3.245248306745488,SOL-DE-001,2025-06-09 21:00:00+00:00,2025-06-07 21:45:00+00:00
1749503700.0,1749504600.0,1749332700.0,0.0,SOL-DE-001,2025-06-09 21:15:00+00:00,2025-06-07 21:45:00+00:00
1749504600.0,1749505500.0,1749332700.0,0.0,SOL-DE-001,2025-06-09 21:30:00+00:00,2025-06-07 21:45:00+00:00
1749505500.0,1749506400.0,1749332700.0,0.0,SOL-DE-001,2025-06-09 21:45:00+00:00,2025-06-07 21:45:00+00:00
1749332700.0,1749333600.0,1749332700.0,0.0,SOL-DE-002,2025-06-07 21:45:00+00:00,2025-06-07 21:45:00+00:00
1749333600.0,1749334500.0,1749332700.0,0.0,SOL-DE-002,2025-06-07 22:00:00+00:00,2025-06-07 21:45:00+00:00
1749334500.0,1749335400.0,1749332700.0,0.0,SOL-DE-002,2025-06-07 22:15:00+00:00,2025-06-07 21:45:00+00:00
1749335400.0,1749336300.0,1749332700.0,0.0,SOL-DE-002,2025-06-07 22:30:00+00:00,2025-06-07 21:45:00+00:00
